what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1276997503631
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1276997503631
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1276997503631
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1276997503631
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1276997503631
started,bundle,com.instantiations.common.ui,5.6.0.r35x201005070739,"com.instantiations.common.ui",1276997503631
started,bundle,com.instantiations.eclipse.ui,7.4.0.r35x201005070742,"com.instantiations.eclipse.ui",1276997503631
started,bundle,com.instantiations.eclipse.util,5.6.0.r35x201005070739,"com.instantiations.eclipse.util",1276997503639
os,sysinfo,,,"win32",1276997503647
arch,sysinfo,,,"x86",1276997503647
ws,sysinfo,,,"win32",1276997503647
locale,sysinfo,,,"zh_CN",1276997503647
processors,sysinfo,,,"2",1276997503648
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1276997503648
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1276997503648
java.specification.name,sysinfo,,,"Java Platform API Specification",1276997503648
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1276997503648
java.specification.version,sysinfo,,,"1.6",1276997503648
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1276997503648
java.version,sysinfo,,,"1.6.0_20",1276997503648
java.vm.info,sysinfo,,,"mixed mode, sharing",1276997503648
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1276997503648
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1276997503648
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1276997503648
java.vm.specification.version,sysinfo,,,"1.0",1276997503648
